barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6901028063708,白沙四代红运当头香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028064712,白沙硬新和气生财细支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028064989,Marlboro万宝路3.0香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028065382,兰州硬黄香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028065498,兰州珍品硬盒过滤嘴香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028065504,兰州珍品硬盒过滤嘴香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028065559,兰州硬盒精品香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028065887,兰州香烟硬蓝香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028066020,兰州细支飞天梦香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028066853,兰州硬如意硬盒香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028067768,兰州中支飞天花径香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028067799,兰州黑中支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028067898,兰州中支飞天花径香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028067959,兰州黑中支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028071529,中南海5mg细支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028071536,中南海5mg细支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028071680,中南海3mg香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028072557,中南海软精品香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028072618,中南海红太阳特高香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028074841,恒大记忆1949中支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075015,中华硬5015香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075053,牡丹软香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075084,红双喜硬香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075138,大前门软条香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075145,红双喜沪红香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075725,中华硬盒全开式香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075763,中华香烟硬/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075800,红双喜香烟香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075831,红双喜特醇硬香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075862,牡丹软上海香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028075916,大前门软包香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028077873,钻石硬迎宾香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028077903,钻石软荷花香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028079051,钻石荷花青山绿水香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028079952,钻石荷花香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028079990,钻石荷花香烟香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028080026,钻石硬玫瑰紫香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028080224,钻石硬特醇香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028080330,钻石硬红香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028080347,钻石红钻2代香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028080514,钻石荷花细支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028084765,娇子格调细支硬盒香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028084857,长城醇雅奶香雪茄/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028084918,长城醇雅薄荷雪茄/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028084925,长城醇雅薄荷雪茄/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028085854,娇子清甜香香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028088794,黄山徽商新概念双中支89S硬/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028090124,人民大会堂盛京细支香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028092227,人民大会堂古瓷细支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028092234,人民大会堂古瓷香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028092289,人民大会堂御廷兰香细支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028092821,人民大会堂硬红细支香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028092838,人民大会堂硬细支典藏版香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028092876,人民大会堂中支/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028092944,人民大会堂香烟硬红/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028095501,贵烟生肖香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028095792,贵烟福中支香烟,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028095808,贵烟福中支200支/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028095822,黄果树佳遵香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028095884,黄果树长城过滤嘴香烟香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028095891,黄果树长征香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028096010,长白山人参参缘烟200支/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028096096,长白山圣境香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028097185,长白山红人参香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028098328,长白山迎春蓝尚香烟/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028098588,长白山细支人参烟硬/盒,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901028099783,长白山东方神韵香烟/条,香烟,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
